event_id,event_name,dance_style,description,day_of_week,start_date,end_date,start_time,end_time,source,location,price,url,event_type,address_id,time_stamp,Label,event_type_new
98,Swing 3 Lindy Hop (3 of 6),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Wednesday,2025-03-12,2025-03-12,20:00:00,21:30:00,Red Hot Swing,"550 Obed AVE, VICTORIA, BC, V9A1K5, CA",,https://www.google.com/calendar/event?eid=NWczb290NmRoNmZpamhmZWhmNjA0NWJlcGlfMjAyNTAzMTNUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,2154.0,2025-03-09 17:03:12.463994,0.0,class
99,Intro lesson,swing,"If you are brand new to swing dancing, come join us for a drop-in introductory lesson before our Friday night social dance begins!",Friday,2025-03-14,2025-03-14,20:00:00,21:00:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=bTZkbThhbjlsaTdtdWRrNzduNWRyY25obWVfMjAyNTAzMTVUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,social dance,63.0,2025-03-09 17:03:12.463994,0.0,"class, social dance"
100,Friday Social Dance at Dance Victoria,swing,Dance time! Details at http://www.redhotswing.com/?page_id=22,Friday,2025-03-14,2025-03-14,21:00:00,23:30:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=NzBlbnA1cG1hcmU2M25jYzdkYm00YTVoODhfMjAyNTAzMTVUMDQwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,social dance,63.0,2025-03-09 17:03:12.463994,0.0,social dance
101,Live band night - Flying Saucers,swing,We're bringing in live music every Friday! Details at http://www.redhotswing.com/?page_id=22,Friday,2025-03-14,2025-03-15,,,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=MDZ0OHFlc3V2ODk3NnY4NnQ0bHNhNHZmdWJfMjAyNTAzMTQgNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,other,63.0,2025-03-09 17:03:12.463994,0.0,other
102,Swing 2 Lindy Hop (4 of 6),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-16,2025-03-16,16:30:00,18:00:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=N29qcmoxaWZodWltMTk5b2IzYjJmc2NmcWVfMjAyNTAzMTZUMjMzMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
103,Swing 1 (4 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-16,2025-03-16,18:15:00,19:45:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=MTcyZzBvNHNsZWg1ZjgyNG84Z2I3cTloMW5fMjAyNTAzMTdUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
104,Swing 4 Shag (4 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-16,2025-03-16,20:00:00,21:30:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=NDVhbTNqbnI5NWY3aWFiMTI3YW1jYm1hOWhfMjAyNTAzMTdUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
105,Swing 4 Solo - Big Apple (2 of 2),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Tuesday,2025-03-18,2025-03-18,18:15:00,19:45:00,Red Hot Swing,"658 Richmond AVE, VICTORIA, BC, V8S3Y7, CA",,https://www.google.com/calendar/event?eid=NTdwcWxudm5sdjBxazYxbTh2ODFtZ3NhcnBfMjAyNTAzMTlUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,4952.0,2025-03-09 17:03:12.463994,0.0,class
106,Swing 1 (4 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Tuesday,2025-03-18,2025-03-18,20:00:00,21:30:00,Red Hot Swing,"658 Richmond AVE, VICTORIA, BC, V8S3Y7, CA",,https://www.google.com/calendar/event?eid=MzR2YmkzdWU5YWZvZGRjaWNlMmRuZjYyMmlfMjAyNTAzMTlUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,4952.0,2025-03-09 17:03:12.463994,0.0,class
107,Swing 2 Charleston (4 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Wednesday,2025-03-19,2025-03-19,18:15:00,19:45:00,Red Hot Swing,"550 Obed AVE, VICTORIA, BC, V9A1K5, CA",,https://www.google.com/calendar/event?eid=MGczOXI1cjN2Y21pZnVqMGl1bjFmaWhsdWZfMjAyNTAzMjBUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,2154.0,2025-03-09 17:03:12.463994,0.0,class
108,Swing 3 Lindy Hop (4 of 6),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Wednesday,2025-03-19,2025-03-19,20:00:00,21:30:00,Red Hot Swing,"550 Obed AVE, VICTORIA, BC, V9A1K5, CA",,https://www.google.com/calendar/event?eid=NWczb290NmRoNmZpamhmZWhmNjA0NWJlcGlfMjAyNTAzMjBUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,2154.0,2025-03-09 17:03:12.463994,0.0,class
109,Intro lesson,swing,"If you are brand new to swing dancing, come join us for a drop-in introductory lesson before our Friday night social dance begins!",Friday,2025-03-21,2025-03-21,20:00:00,21:00:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=bTZkbThhbjlsaTdtdWRrNzduNWRyY25obWVfMjAyNTAzMjJUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,social dance,63.0,2025-03-09 17:03:12.463994,0.0,"class, social dance"
110,Friday Social Dance at Dance Victoria,swing,Dance time! Details at http://www.redhotswing.com/?page_id=22,Friday,2025-03-21,2025-03-21,21:00:00,23:30:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=NzBlbnA1cG1hcmU2M25jYzdkYm00YTVoODhfMjAyNTAzMjJUMDQwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,social dance,63.0,2025-03-09 17:03:12.463994,0.0,social dance
111,Live band night - Lloyd Arntzen,swing,We're bringing in live music every Friday! Details at http://www.redhotswing.com/?page_id=22,Friday,2025-03-21,2025-03-22,,,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=c29kZ2F0NDlybTJocjlnMjhzNTdvM3RvdTNfMjAyNTAzMjEgNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,other,63.0,2025-03-09 17:03:12.463994,0.0,other
112,Swing 2 Lindy Hop (5 of 6),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-23,2025-03-23,16:30:00,18:00:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=N29qcmoxaWZodWltMTk5b2IzYjJmc2NmcWVfMjAyNTAzMjNUMjMzMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
113,Swing 1 (5 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-23,2025-03-23,18:15:00,19:45:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=MTcyZzBvNHNsZWg1ZjgyNG84Z2I3cTloMW5fMjAyNTAzMjRUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
114,Swing 4 Shag (5 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-23,2025-03-23,20:00:00,21:30:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=NDVhbTNqbnI5NWY3aWFiMTI3YW1jYm1hOWhfMjAyNTAzMjRUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
115,Intro lesson,swing,"If you are brand new to swing dancing, come join us for a drop-in introductory lesson before our monthly Monday night social dance begins!",Monday,2025-03-24,2025-03-24,18:15:00,19:15:00,Red Hot Swing,"11 High ST, VICTORIA, BC, V8Z5C8, CA",,https://www.google.com/calendar/event?eid=NzBzcW9xMjdia24zbHMyNG10dWQ5cW9ldjBfMjAyNTAzMjVUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,social dance,2172.0,2025-03-09 17:03:12.463994,0.0,"class, social dance"
116,Monthly Monday social dance at Strawberry Vale Community Hall,swing,Dance time!,Monday,2025-03-24,2025-03-24,19:15:00,21:15:00,Red Hot Swing,"11 High ST, VICTORIA, BC, V8Z5C8, CA",,https://www.google.com/calendar/event?eid=MjRhNmZpdDIxdjRqcTE5cTFvajQzZXN1ajRfMjAyNTAzMjVUMDIxNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,social dance,2172.0,2025-03-09 17:03:12.463994,0.0,social dance
117,Live band night - Capital City Syncopators,swing,We're running a monthly dance on Mondays with the Capital City Syncopators! Details at https://www.redhotswing.com/?page_id=25,Monday,2025-03-24,2025-03-25,,,Red Hot Swing,"11 High ST, VICTORIA, BC, V8Z5C8, CA",,https://www.google.com/calendar/event?eid=MHRoOHZjbnF0cjJmN2d0dWdydDYxcGtudXRfMjAyNTAzMjQgNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,social dance,2172.0,2025-03-09 17:03:12.463994,0.0,social dance
119,Swing 1 (5 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Tuesday,2025-03-25,2025-03-25,20:00:00,21:30:00,Red Hot Swing,"658 Richmond AVE, VICTORIA, BC, V8S3Y7, CA",,https://www.google.com/calendar/event?eid=MzR2YmkzdWU5YWZvZGRjaWNlMmRuZjYyMmlfMjAyNTAzMjZUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,4952.0,2025-03-09 17:03:12.463994,0.0,class
120,New mini-class begins!,swing,nan,Tuesday,2025-03-25,2025-03-26,,,Red Hot Swing,,,https://www.google.com/calendar/event?eid=MHE2cnY0YjUwc2UycmFuNmQwN2Jma2UwZTYgNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,class,0.0,2025-03-09 17:03:12.463994,0.0,class
121,Swing 2 Charleston (5 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Wednesday,2025-03-26,2025-03-26,18:15:00,19:45:00,Red Hot Swing,"550 Obed AVE, VICTORIA, BC, V9A1K5, CA",,https://www.google.com/calendar/event?eid=MGczOXI1cjN2Y21pZnVqMGl1bjFmaWhsdWZfMjAyNTAzMjdUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,2154.0,2025-03-09 17:03:12.463994,0.0,class
122,Swing 3 Lindy Hop (5 of 6),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Wednesday,2025-03-26,2025-03-26,20:00:00,21:30:00,Red Hot Swing,"550 Obed AVE, VICTORIA, BC, V9A1K5, CA",,https://www.google.com/calendar/event?eid=NWczb290NmRoNmZpamhmZWhmNjA0NWJlcGlfMjAyNTAzMjdUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,2154.0,2025-03-09 17:03:12.463994,0.0,class
123,Intro lesson,swing,"If you are brand new to swing dancing, come join us for a drop-in introductory lesson before our Friday night social dance begins! On Friday March 28th our regular venue is unavailable, so for that one night only we're going to run the dance in Strawberry Vale Community Club near Victoria General Hospital.",Friday,2025-03-28,2025-03-28,20:00:00,21:00:00,Red Hot Swing,"11 High ST, VICTORIA, BC, V8Z5C8, CA",,https://www.google.com/calendar/event?eid=MXM4dXVhN21lOGo4Y2o1aWdyNm9qaTZhbmsgNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,social dance,2172.0,2025-03-09 17:03:12.463994,0.0,class
124,Friday Social Dance at Strawberry Vale Community Club,swing,"Dance time! On Friday March 28th our regular venue is unavailable, so for that one night only we're going to run the dance in Strawberry Vale Community Club near Victoria General Hospital. Details at http://www.redhotswing.com/?page_id=22",Friday,2025-03-28,2025-03-28,21:00:00,23:30:00,Red Hot Swing,"11 High ST, VICTORIA, BC, V8Z5C8, CA",,https://www.google.com/calendar/event?eid=MzVlbTdoY2NwZDIzcDBiZzQ0N2ppOGdiNGogNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,social dance,2172.0,2025-03-09 17:03:12.463994,0.0,social dance
358,Weekly Friday Social Dance,swing,Weekly social dance event.,Friday,2025-05-09,2025-05-09,,,Red Hot Swing,"Dance Victoria,  BC, V8T 4E8, CA",,https://www.redhotswing.com/?page_id=8,social dance,2392.0,2025-03-09 17:04:56.868730,0.0,social dance
125,Live band night,swing,"We're bringing in live music every Friday! On Friday March 28th our regular venue is unavailable, so for that one night only we're going to run the dance in Strawberry Vale Community Club near Victoria General Hospital. Details at http://www.redhotswing.com/?page_id=22",Friday,2025-03-28,2025-03-29,,,Red Hot Swing,"11 High ST, VICTORIA, BC, V8Z5C8, CA",,https://www.google.com/calendar/event?eid=MzZraTByY2xnajJwaWF1dmsydjdjZDdrNXAgNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,social dance,2172.0,2025-03-09 17:03:12.463994,0.0,social dance
126,Change of venue: Strawberry Vale Community Club,swing,"On Friday March 28th our regular venue is unavailable, so for that one night only we're going to run the dance in Strawberry Vale Community Club near Victoria General Hospital.",Friday,2025-03-28,2025-03-29,,,Red Hot Swing,"11 High ST, VICTORIA, BC, V8Z5C8, CA",,https://www.google.com/calendar/event?eid=MWs4dHJpaWRzaWUzcXQ0NW83ZzVhcGJxM2sgNzljZnAzYXNmN2JvZDlxNGljZ2M0cnR0bm9AZw,social dance,2172.0,2025-03-09 17:03:12.463994,0.0,social dance
127,Swing 2 Lindy Hop (6 of 6),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-30,2025-03-30,16:30:00,18:00:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=N29qcmoxaWZodWltMTk5b2IzYjJmc2NmcWVfMjAyNTAzMzBUMjMzMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
128,Swing 1 (6 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-30,2025-03-30,18:15:00,19:45:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=MTcyZzBvNHNsZWg1ZjgyNG84Z2I3cTloMW5fMjAyNTAzMzFUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
129,Swing 4 Shag (6 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Sunday,2025-03-30,2025-03-30,20:00:00,21:30:00,Red Hot Swing,"2750 Quadra ST, VICTORIA, BC, V8T4E8, CA",,https://www.google.com/calendar/event?eid=NDVhbTNqbnI5NWY3aWFiMTI3YW1jYm1hOWhfMjAyNTAzMzFUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,63.0,2025-03-09 17:03:12.463994,0.0,class
130,Swing 5 Lindy Hop - Crazy Feet (2 of 2),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Tuesday,2025-04-01,2025-04-01,18:15:00,19:45:00,Red Hot Swing,"658 Richmond AVE, VICTORIA, BC, V8S3Y7, CA",,https://www.google.com/calendar/event?eid=Njk4aDJqcmRrbXBhcXRtcmk4bWU4ZDZtMTBfMjAyNTA0MDJUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,4952.0,2025-03-09 17:03:12.463994,0.0,class
131,Swing 1 (6 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Tuesday,2025-04-01,2025-04-01,20:00:00,21:30:00,Red Hot Swing,"658 Richmond AVE, VICTORIA, BC, V8S3Y7, CA",,https://www.google.com/calendar/event?eid=MzR2YmkzdWU5YWZvZGRjaWNlMmRuZjYyMmlfMjAyNTA0MDJUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,4952.0,2025-03-09 17:03:12.463994,0.0,class
132,Swing 2 Charleston (6 of 6),swing,"When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Wednesday,2025-04-02,2025-04-02,18:15:00,19:45:00,Red Hot Swing,"550 Obed AVE, VICTORIA, BC, V9A1K5, CA",,https://www.google.com/calendar/event?eid=MGczOXI1cjN2Y21pZnVqMGl1bjFmaWhsdWZfMjAyNTA0MDNUMDExNTAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,2154.0,2025-03-09 17:03:12.463994,0.0,class
133,Swing 3 Lindy Hop (6 of 6),"lindy, lindy hop, swing","When you are ready to sign up for a series, just head over to our class registration page to let us know you are coming ! If you'd like to find out how our classes work, read course descriptions, or check out our prices, then have a boo at the page all about our classes . :)",Wednesday,2025-04-02,2025-04-02,20:00:00,21:30:00,Red Hot Swing,"550 Obed AVE, VICTORIA, BC, V9A1K5, CA",,https://www.google.com/calendar/event?eid=NWczb290NmRoNmZpamhmZWhmNjA0NWJlcGlfMjAyNTA0MDNUMDMwMDAwWiA3OWNmcDNhc2Y3Ym9kOXE0aWNnYzRydHRub0Bn,class,2154.0,2025-03-09 17:03:12.463994,0.0,class
